latitude,longitude,blue,green,red,nir,swir,ndvi,ndwi,ndbi,land_cover
41.808823,-72.632121,0.05881,0.10247,0.05383,0.03001,0.02048,-0.28409,0.5469,-0.18884,water
41.827789,-72.688139,0.05749,0.05918,0.04239,0.03492,0.0549,-0.09665,0.2578,0.2224,water
41.847793,-72.54857,0.05926,0.11906,0.08597,0.57123,0.1044,0.73837,-0.65505,-0.69096,vegetation
41.802643,-72.662829,0.11135,0.099,0.07256,0.02718,0.01361,-0.45491,0.56915,-0.33275,water
41.86787,-72.669608,0.13089,0.16211,0.12976,0.17878,0.21756,0.15888,-0.0489,0.09784,bare_soil
41.75504,-72.583268,0.10391,0.11496,0.15649,0.18651,0.36266,0.08752,-0.23735,0.32076,bare_soil
41.693971,-72.542168,0.06629,0.09806,0.17331,0.27863,0.35346,0.23304,-0.47937,0.1184,bare_soil
41.856948,-72.539746,0.03523,0.10718,0.07173,0.37662,0.14308,0.68003,-0.55693,-0.44938,vegetation
41.734361,-72.639901,0.04722,0.12235,0.05791,0.56704,0.10039,0.81468,-0.64504,-0.69919,vegetation
41.781506,-72.602759,0.1072,0.18866,0.17581,0.22145,0.35035,0.11488,-0.07995,0.22544,built
41.856033,-72.698618,0.13245,0.14061,0.24652,0.17173,0.32462,-0.17881,-0.09963,0.30803,bare_soil
41.872906,-72.599352,0.06609,0.1342,0.12066,0.24925,0.30654,0.34762,-0.30004,0.10309,bare_soil
41.729646,-72.661056,0.11904,0.07446,0.03234,0.06743,0.04902,0.35171,0.04954,-0.15807,water
41.794639,-72.625174,0.10243,0.1572,0.10032,0.17128,0.38485,0.26128,-0.04287,0.38403,built
41.736693,-72.676281,0.06465,0.06807,0.04516,0.61042,0.14713,0.86222,-0.79935,-0.61156,vegetation
41.759,-72.693969,0.09402,0.09206,0.06206,0.06171,0.03855,-0.00284,0.1974,-0.23095,water
41.681292,-72.543024,0.07594,0.08134,0.0478,0.54947,0.23712,0.83995,-0.74212,-0.3971,vegetation
41.781814,-72.713912,0.04202,0.08043,0.06673,0.57441,0.2483,0.79185,-0.75434,-0.39639,vegetation
41.759241,-72.684074,0.07276,0.07732,0.14873,0.27569,0.43916,0.29912,-0.56194,0.22868,bare_soil
41.760645,-72.675196,0.08337,0.11535,0.11769,0.16519,0.42539,0.16793,-0.17764,0.44059,bare_soil
41.818021,-72.620875,0.07574,0.0714,0.07091,0.57099,0.17167,0.77907,-0.77772,-0.53769,vegetation
41.730461,-72.668563,0.13126,0.19079,0.10721,0.14042,0.43676,0.13411,0.15208,0.51343,built
41.867192,-72.525732,0.04373,0.11499,0.04784,0.4779,0.12543,0.81802,-0.6121,-0.58422,vegetation
41.810815,-72.731178,0.07696,0.07705,0.03052,0.56844,0.23155,0.8981,-0.76126,-0.42112,vegetation
41.768294,-72.651361,0.08162,0.0953,0.05791,0.05525,0.04372,-0.02344,0.26598,-0.11659,water
41.717825,-72.544063,0.08015,0.17226,0.28684,0.25679,0.21694,-0.05528,-0.197,-0.08412,bare_soil
41.838386,-72.637623,0.0324,0.05808,0.03764,0.58756,0.11493,0.8796,-0.82009,-0.67279,vegetation
41.76268,-72.63008,0.10584,0.14569,0.18371,0.17491,0.41481,-0.02455,-0.09113,0.40681,built
41.805511,-72.663008,0.06762,0.04969,0.06914,0.07063,0.01046,0.01063,-0.17403,-0.74206,water
41.725561,-72.684174,0.10842,0.05138,0.07135,0.03848,0.05043,-0.29927,0.14355,0.13446,water
41.72881,-72.637294,0.11231,0.17482,0.23414,0.25696,0.41154,0.04646,-0.19024,0.23124,built
41.796665,-72.691702,0.0776,0.05757,0.0351,0.02792,0.02894,-0.11389,0.3468,0.01789,water
41.769952,-72.690373,0.13198,0.08202,0.13197,0.33797,0.21046,0.43836,-0.60942,-0.2325,bare_soil
41.792479,-72.598709,0.15825,0.18677,0.17838,0.20215,0.40369,0.06247,-0.03955,0.33267,built
41.768951,-72.572474,0.12169,0.1851,0.20573,0.25907,0.29569,0.11476,-0.16653,0.06601,bare_soil
41.73244,-72.637435,0.08681,0.10744,0.05048,0.06818,0.04928,0.14913,0.22356,-0.16084,water
41.744392,-72.573114,0.05557,0.09715,0.05246,0.54251,0.2444,0.82366,-0.69623,-0.37884,vegetation
41.731557,-72.64266,0.09584,0.07942,0.06451,0.05474,0.04562,-0.08191,0.18394,-0.09095,water
41.791319,-72.609859,0.08165,0.11741,0.20154,0.16046,0.44227,-0.11349,-0.15492,0.46756,built
41.840208,-72.648156,0.02884,0.10439,0.06421,0.50705,0.1015,0.7752,-0.65854,-0.66642,vegetation
41.816083,-72.774016,0.03148,0.11547,0.04227,0.42013,0.12314,0.81717,-0.56882,-0.54667,vegetation
41.710034,-72.660092,0.11235,0.11477,0.03159,0.07431,0.03892,0.40336,0.21399,-0.31255,water
41.736034,-72.633667,0.08673,0.18802,0.23906,0.35835,0.31084,0.19969,-0.31176,-0.071,bare_soil
41.851,-72.533148,0.09521,0.17815,0.15253,0.25106,0.29195,0.24414,-0.16986,0.0753,bare_soil
41.861155,-72.77074,0.07927,0.13056,0.27922,0.31877,0.38086,0.06614,-0.41888,0.08874,bare_soil
41.805321,-72.690642,0.09871,0.15097,0.2057,0.3059,0.43803,0.19587,-0.33912,0.1776,built
41.702524,-72.712249,0.03237,0.09877,0.05629,0.49028,0.13368,0.79402,-0.66464,-0.57151,vegetation
41.852505,-72.770057,0.08434,0.091,0.07453,0.34469,0.20975,0.64443,-0.58228,-0.24339,vegetation
41.806503,-72.627491,0.02902,0.12299,0.04695,0.34177,0.24924,0.75843,-0.47075,-0.15656,vegetation
41.68066,-72.590251,0.14594,0.08274,0.19265,0.25263,0.2264,0.1347,-0.50655,-0.05476,bare_soil
41.708894,-72.638322,0.04516,0.09439,0.08542,0.34915,0.18633,0.60689,-0.57439,-0.30407,vegetation
41.808442,-72.636313,0.08525,0.08813,0.05041,0.08239,0.05738,0.24084,0.03366,-0.1789,water
41.726357,-72.660093,0.10204,0.09155,0.05517,0.06427,0.02027,0.07611,0.17513,-0.52045,water
41.813197,-72.636173,0.16053,0.10366,0.19854,0.20737,0.4566,0.02176,-0.33344,0.37535,built
41.742858,-72.68563,0.04051,0.05685,0.0505,0.61866,0.16504,0.84908,-0.83168,-0.57881,vegetation
41.744032,-72.595367,0.07711,0.08723,0.05953,0.38506,0.18681,0.73222,-0.6306,-0.34667,vegetation
41.832247,-72.531769,0.06238,0.07514,0.04184,0.48437,0.11727,0.84099,-0.7314,-0.61017,vegetation
41.858231,-72.598247,0.08027,0.15977,0.27652,0.36934,0.27407,0.14372,-0.39609,-0.14806,bare_soil
41.797663,-72.723295,0.08616,0.11448,0.20699,0.17392,0.3773,-0.08684,-0.20609,0.36897,bare_soil
41.851319,-72.645764,0.07162,0.12569,0.03333,0.60538,0.1584,0.89563,-0.65614,-0.58523,vegetation
41.724129,-72.656683,0.18058,0.12533,0.17987,0.21351,0.29314,0.08553,-0.26025,0.15716,built
41.720168,-72.687897,0.12355,0.15393,0.2012,0.23941,0.35717,0.08673,-0.21732,0.19739,bare_soil
41.799562,-72.631676,0.13244,0.1852,0.16142,0.29754,0.40475,0.29658,-0.23271,0.15266,built
41.746389,-72.657731,0.13818,0.14209,0.19899,0.18499,0.34042,-0.03648,-0.13116,0.29584,built
41.786281,-72.648399,0.16515,0.11468,0.23025,0.18008,0.23385,-0.12226,-0.2219,0.1299,built
41.743025,-72.626834,0.10665,0.15339,0.18537,0.1695,0.3871,-0.04472,-0.04987,0.39095,built
41.738773,-72.653862,0.1193,0.18699,0.1657,0.18067,0.28859,0.04322,0.01718,0.22996,built
41.808909,-72.621637,0.06011,0.11221,0.02646,0.33448,0.22647,0.85339,-0.49759,-0.19256,vegetation
41.720053,-72.559701,0.08069,0.09739,0.08611,0.64547,0.2231,0.76459,-0.7378,-0.48628,vegetation
41.790547,-72.648516,0.1142,0.06767,0.07218,0.05932,0.01899,-0.09787,0.06579,-0.51503,water
41.826786,-72.56127,0.03877,0.06912,0.07949,0.43877,0.23001,0.69325,-0.72781,-0.31215,vegetation
41.787952,-72.682938,0.07533,0.17695,0.21236,0.17699,0.31193,-0.09086,-0.00011,0.27601,built
41.833074,-72.665938,0.06215,0.09204,0.0565,0.03219,0.05194,-0.27408,0.48177,0.23477,water
41.778263,-72.648981,0.10526,0.06675,0.07749,0.02897,0.03255,-0.45577,0.39466,0.05822,water
41.837836,-72.688583,0.05569,0.0901,0.03468,0.0777,0.02578,0.38283,0.07391,-0.50171,water
41.741805,-72.601949,0.04328,0.07669,0.03764,0.44726,0.22069,0.84476,-0.70726,-0.33921,vegetation
41.726061,-72.611682,0.13823,0.18747,0.21191,0.26272,0.35768,0.10705,-0.16714,0.15307,built
41.751531,-72.528845,0.08984,0.15953,0.16365,0.1852,0.1958,0.06179,-0.07447,0.02782,bare_soil
41.782831,-72.652839,0.14862,0.10791,0.13667,0.15645,0.42108,0.06749,-0.18363,0.4582,built
41.71007,-72.558019,0.04781,0.07901,0.04459,0.57341,0.23518,0.8557,-0.75778,-0.41829,vegetation
41.821676,-72.557867,0.0387,0.11762,0.08383,0.50346,0.22932,0.71453,-0.62125,-0.37411,vegetation
41.810865,-72.653778,0.14213,0.1166,0.12893,0.30122,0.32264,0.40053,-0.44188,0.03433,built
41.800115,-72.636073,0.08149,0.07988,0.05861,0.02467,0.01327,-0.40753,0.52806,-0.30055,water
41.819989,-72.650794,0.07951,0.18547,0.16078,0.25612,0.43477,0.2287,-0.15999,0.25857,built
41.853652,-72.735235,0.03451,0.12283,0.08257,0.57777,0.17228,0.7499,-0.64936,-0.54061,vegetation
41.746255,-72.727966,0.17057,0.201,0.22507,0.22635,0.379,0.00284,-0.05932,0.25217,built
41.759741,-72.714291,0.13729,0.19706,0.12992,0.15681,0.39351,0.0938,0.11373,0.43011,built
41.798953,-72.655363,0.05552,0.04636,0.04312,0.04692,0.054,0.0421,-0.00595,0.07018,water
41.768794,-72.5953,0.02935,0.08055,0.04103,0.42595,0.21492,0.82426,-0.68192,-0.32928,vegetation
41.760459,-72.664198,0.15301,0.2016,0.18448,0.18878,0.26079,0.01152,0.03285,0.16019,built
41.776503,-72.663847,0.0892,0.13041,0.11142,0.18978,0.43697,0.26016,-0.18542,0.3944,built
41.692125,-72.688826,0.07355,0.15722,0.26518,0.28184,0.24125,0.03044,-0.28382,-0.07758,bare_soil
41.722274,-72.623003,0.16328,0.11868,0.1615,0.14384,0.38546,-0.05784,-0.09582,0.4565,built
41.680929,-72.68517,0.07042,0.12424,0.08913,0.43276,0.25995,0.65843,-0.55389,-0.24947,vegetation
41.680073,-72.649772,0.06196,0.08102,0.08714,0.34369,0.15404,0.59548,-0.61845,-0.38103,vegetation
41.749,-72.684308,0.09968,0.04732,0.03362,0.04464,0.02663,0.14092,0.02914,-0.25266,water
41.789195,-72.650754,0.10607,0.07093,0.07376,0.02505,0.0463,-0.49291,0.47794,0.2978,water
41.743095,-72.554359,0.02723,0.07705,0.04979,0.34122,0.21459,0.7453,-0.63157,-0.22783,vegetation
41.81274,-72.716267,0.03511,0.07194,0.05997,0.48896,0.21497,0.78151,-0.7435,-0.38923,vegetation
41.726441,-72.676502,0.1041,0.15065,0.18769,0.30583,0.27164,0.23938,-0.33997,-0.05921,built
41.729763,-72.629732,0.12534,0.12544,0.12618,0.2477,0.3157,0.32503,-0.32765,0.1207,bare_soil
41.7388,-72.685926,0.0616,0.07951,0.02904,0.05523,0.01654,0.31084,0.18016,-0.53911,water
41.836621,-72.619782,0.132,0.10122,0.27056,0.27885,0.34882,0.01509,-0.46737,0.11148,bare_soil
41.725854,-72.671626,0.06271,0.07702,0.05226,0.05242,0.01604,0.0015,0.19008,-0.5313,water
41.836283,-72.621872,0.03927,0.05703,0.05986,0.42228,0.22541,0.75168,-0.76203,-0.30395,vegetation
41.772665,-72.564793,0.09675,0.10252,0.22392,0.21153,0.36389,-0.02847,-0.34712,0.26478,bare_soil
41.807022,-72.632778,0.12163,0.06602,0.03525,0.05108,0.01264,0.18339,0.12758,-0.60315,water
41.757613,-72.626057,0.07849,0.10755,0.03642,0.40063,0.20522,0.83334,-0.57672,-0.32254,vegetation
41.829061,-72.694256,0.12026,0.11151,0.07048,0.08086,0.05344,0.06858,0.15933,-0.20413,water
41.762631,-72.615281,0.02704,0.11318,0.08611,0.34014,0.19831,0.59596,-0.50066,-0.26341,vegetation
41.854915,-72.743812,0.03637,0.08048,0.07348,0.61911,0.14735,0.78782,-0.76992,-0.6155,vegetation
41.772222,-72.706275,0.03425,0.07103,0.07223,0.38824,0.18461,0.68629,-0.69067,-0.35547,vegetation
41.802412,-72.639631,0.07423,0.10267,0.07537,0.03286,0.04213,-0.39273,0.51507,0.12358,water
41.864795,-72.655247,0.04316,0.07814,0.06043,0.59653,0.19716,0.81604,-0.76836,-0.50318,vegetation
41.789339,-72.643179,0.16536,0.18373,0.18885,0.19574,0.40741,0.01792,-0.03164,0.35094,built
41.755044,-72.687741,0.11121,0.05363,0.05666,0.01857,0.05445,-0.50641,0.48568,0.49144,water
41.860351,-72.602614,0.07521,0.06656,0.04898,0.51692,0.1964,0.8269,-0.77186,-0.44932,vegetation
41.832371,-72.637259,0.09433,0.05763,0.06485,0.06074,0.01512,-0.03274,-0.02631,-0.60145,water
41.793633,-72.665043,0.06289,0.09723,0.07084,0.0374,0.05905,-0.30896,0.44445,0.22453,water
41.798183,-72.627067,0.1642,0.1395,0.12307,0.18451,0.32114,0.19974,-0.1389,0.27021,bare_soil
41.736143,-72.697931,0.11788,0.06329,0.05038,0.0551,0.05692,0.04473,0.06922,0.0163,water
41.821641,-72.613398,0.04187,0.10386,0.0574,0.54529,0.17713,0.80952,-0.68,-0.50963,vegetation
41.827702,-72.648962,0.09982,0.08291,0.22763,0.33347,0.28938,0.18863,-0.60177,-0.07078,bare_soil
41.707855,-72.680057,0.09022,0.10971,0.07072,0.04006,0.03573,-0.2768,0.46507,-0.05718,water
41.750346,-72.66803,0.16507,0.11964,0.11432,0.20314,0.35346,0.27977,-0.25868,0.27007,built
41.739952,-72.656856,0.05595,0.05118,0.07611,0.08191,0.05381,0.03669,-0.23093,-0.20699,water
41.703057,-72.659414,0.11506,0.06927,0.03779,0.0406,0.0507,0.0358,0.26097,0.11072,water
41.728213,-72.692061,0.07438,0.08087,0.0299,0.02089,0.05518,-0.17733,0.58939,0.45071,water
41.766773,-72.658999,0.09655,0.13537,0.12742,0.22066,0.36165,0.26788,-0.23955,0.24211,built
41.683422,-72.637825,0.06949,0.06695,0.0619,0.38437,0.23213,0.72258,-0.7033,-0.24693,vegetation
41.71157,-72.684893,0.10264,0.05908,0.07653,0.04523,0.04929,-0.25707,0.13278,0.043,water
41.820827,-72.777709,0.13378,0.16345,0.20152,0.26558,0.29743,0.13716,-0.23804,0.05656,bare_soil
41.857586,-72.774844,0.12114,0.13257,0.15954,0.22717,0.23775,0.17488,-0.26296,0.02276,bare_soil
41.738816,-72.658563,0.08035,0.10421,0.06154,0.06269,0.03103,0.00928,0.24875,-0.33781,water
41.707615,-72.699336,0.10534,0.08105,0.03843,0.0819,0.05425,0.36128,-0.00522,-0.20313,water
41.710374,-72.690937,0.11579,0.09167,0.28741,0.21192,0.36255,-0.15117,-0.39611,0.2622,bare_soil
41.753815,-72.649337,0.10703,0.06147,0.07607,0.02911,0.04291,-0.44648,0.35727,0.19168,water
41.795948,-72.69117,0.12147,0.09088,0.05736,0.04733,0.03968,-0.09582,0.31513,-0.08785,water
41.807274,-72.740208,0.07489,0.17834,0.15329,0.32357,0.21199,0.35708,-0.28935,-0.20833,bare_soil
41.760724,-72.646089,0.11981,0.18733,0.174,0.22924,0.27171,0.13699,-0.1006,0.08479,built
41.734295,-72.691655,0.07118,0.06483,0.05394,0.02013,0.04296,-0.45654,0.52623,0.362,water
41.827663,-72.628315,0.14956,0.10559,0.25002,0.22415,0.43549,-0.05456,-0.35958,0.32038,bare_soil
41.75314,-72.751107,0.10791,0.10704,0.21088,0.21447,0.25131,0.00845,-0.33415,0.07909,bare_soil
41.77133,-72.699248,0.09318,0.09001,0.06199,0.06272,0.01909,0.00582,0.17871,-0.53336,water
41.816492,-72.690494,0.08423,0.10806,0.05635,0.03586,0.02429,-0.22217,0.50165,-0.19236,water
41.792845,-72.686797,0.17444,0.12654,0.2362,0.16936,0.41202,-0.1648,-0.14473,0.41738,built
41.79453,-72.685168,0.11816,0.09351,0.0769,0.04888,0.04746,-0.22276,0.3134,-0.01475,water
41.761146,-72.675129,0.16483,0.19365,0.17471,0.23751,0.28757,0.15234,-0.10171,0.09535,built
41.719733,-72.662969,0.09298,0.10504,0.07665,0.0598,0.05046,-0.12349,0.27447,-0.08465,water
41.738527,-72.680588,0.05238,0.12001,0.03999,0.40499,0.24824,0.82024,-0.5428,-0.23996,vegetation
41.772426,-72.587315,0.03165,0.12217,0.03478,0.56733,0.13364,0.88448,-0.64563,-0.6187,vegetation
41.807195,-72.625803,0.16383,0.12931,0.2835,0.28146,0.4155,-0.00361,-0.3704,0.19231,bare_soil
41.86905,-72.755495,0.10493,0.09109,0.19616,0.24463,0.40827,0.10996,-0.45735,0.25064,bare_soil
41.771116,-72.698781,0.05895,0.08808,0.07896,0.07436,0.01392,-0.03,0.08443,-0.68456,water
41.803597,-72.544483,0.03636,0.06267,0.03982,0.56825,0.20083,0.86902,-0.80134,-0.47774,vegetation
41.757158,-72.657936,0.12852,0.15809,0.15994,0.1479,0.26917,-0.0391,0.03331,0.29076,built
41.721338,-72.663131,0.09088,0.09551,0.18177,0.28324,0.32392,0.21822,-0.49565,0.06699,built
41.783947,-72.68182,0.09951,0.13067,0.1734,0.17723,0.42455,0.01093,-0.1512,0.41098,built
41.752403,-72.649365,0.13494,0.12855,0.1984,0.1325,0.24209,-0.19916,-0.01512,0.29255,built
41.760563,-72.707934,0.093,0.14265,0.19484,0.32155,0.25141,0.24538,-0.38538,-0.12242,bare_soil
41.82168,-72.610781,0.05063,0.11204,0.04918,0.50142,0.1133,0.82136,-0.63472,-0.63138,vegetation
41.748733,-72.656869,0.07577,0.04838,0.04014,0.05619,0.01162,0.16666,-0.07477,-0.6574,water
41.768617,-72.708766,0.1026,0.16559,0.23148,0.26359,0.39957,0.06486,-0.22834,0.20506,built
41.807474,-72.662014,0.0991,0.1347,0.13459,0.19677,0.42891,0.18766,-0.18726,0.37101,built
41.789127,-72.607231,0.11084,0.16001,0.22102,0.19213,0.29832,-0.06993,-0.09121,0.21651,bare_soil
41.772955,-72.556259,0.10519,0.16528,0.24272,0.30291,0.27637,0.11032,-0.29397,-0.04582,bare_soil
41.774775,-72.525659,0.03472,0.12146,0.06762,0.44764,0.13701,0.73752,-0.57314,-0.5313,vegetation
41.8421,-72.701413,0.08623,0.07995,0.18709,0.34894,0.281,0.30193,-0.62716,-0.10785,bare_soil
41.722951,-72.715026,0.17131,0.15813,0.17,0.15107,0.30116,-0.05896,0.02281,0.33187,built
41.755279,-72.691217,0.16172,0.19194,0.11034,0.15576,0.41633,0.17071,0.10403,0.45546,built
41.754833,-72.594297,0.13495,0.15166,0.23011,0.32891,0.28186,0.17674,-0.36883,-0.07703,bare_soil
41.749526,-72.599122,0.13936,0.17383,0.14477,0.23304,0.42933,0.23365,-0.14553,0.29634,built
41.868857,-72.572542,0.07257,0.06824,0.04709,0.38342,0.15906,0.78123,-0.69781,-0.41359,vegetation
41.831813,-72.663935,0.078,0.06139,0.06539,0.05221,0.05273,-0.11212,0.0808,0.00498,water
41.764878,-72.724966,0.09949,0.09566,0.17369,0.1901,0.28055,0.04509,-0.33047,0.19218,built
41.878954,-72.57189,0.07683,0.08796,0.04432,0.55863,0.22528,0.85299,-0.72792,-0.42524,vegetation
41.780189,-72.712341,0.15778,0.11929,0.11795,0.23202,0.34257,0.32593,-0.32091,0.19239,built
41.822675,-72.72085,0.03784,0.11984,0.06095,0.35576,0.12892,0.70747,-0.49603,-0.46801,vegetation
41.753444,-72.716979,0.0595,0.1112,0.08566,0.56558,0.15861,0.73694,-0.67138,-0.56197,vegetation
41.726284,-72.652489,0.09926,0.11378,0.04118,0.0612,0.0538,0.19551,0.3005,-0.06433,water
41.833306,-72.63355,0.0834,0.07052,0.05077,0.0302,0.05647,-0.2541,0.40032,0.30315,water
41.764043,-72.625271,0.14884,0.15939,0.17993,0.13592,0.31035,-0.13934,0.07949,0.39087,built
41.752688,-72.740777,0.08446,0.12534,0.08169,0.47325,0.10711,0.70558,-0.58121,-0.63089,vegetation
41.727139,-72.739556,0.0424,0.08622,0.04027,0.5288,0.15785,0.85848,-0.71961,-0.54024,vegetation
41.82919,-72.596647,0.0791,0.05711,0.02802,0.61731,0.23267,0.91317,-0.83064,-0.45252,vegetation
41.769851,-72.525798,0.03778,0.09244,0.05113,0.60339,0.11728,0.84377,-0.73432,-0.67453,vegetation
41.840372,-72.629947,0.08041,0.09385,0.02726,0.5281,0.16104,0.90183,-0.69821,-0.53263,vegetation
41.773871,-72.700003,0.07089,0.10583,0.06037,0.41315,0.24136,0.745,-0.59214,-0.26247,vegetation
41.804873,-72.676054,0.07562,0.04504,0.03156,0.03014,0.02915,-0.02294,0.19814,-0.01672,water
41.837617,-72.639006,0.07411,0.0499,0.06025,0.04402,0.03293,-0.15562,0.06256,-0.14409,water
41.81421,-72.728123,0.06667,0.11881,0.06141,0.41531,0.1274,0.74237,-0.55513,-0.5305,vegetation
41.711781,-72.557136,0.106,0.15969,0.14443,0.18678,0.31277,0.12788,-0.0782,0.25219,bare_soil
41.78587,-72.68934,0.11818,0.13208,0.10104,0.17159,0.39285,0.25877,-0.1301,0.392,built
41.794716,-72.663966,0.09531,0.09951,0.04804,0.03971,0.01336,-0.09499,0.42955,-0.4965,water
41.800405,-72.670262,0.09961,0.14382,0.10421,0.136,0.26361,0.13236,0.02795,0.31933,built
41.821457,-72.549376,0.11178,0.1182,0.20142,0.20345,0.3291,0.00502,-0.26505,0.23593,bare_soil
41.751045,-72.690295,0.1297,0.13093,0.22223,0.19695,0.28705,-0.06031,-0.20136,0.18616,built
41.815351,-72.653163,0.15802,0.10339,0.12288,0.23113,0.35521,0.30579,-0.38188,0.21161,built
41.747835,-72.705177,0.17459,0.17552,0.10266,0.29304,0.44041,0.48111,-0.25081,0.20093,built
41.75981,-72.687872,0.11955,0.20054,0.12396,0.22044,0.29175,0.28012,-0.04727,0.13922,built
41.772415,-72.661336,0.08543,0.0672,0.06697,0.02989,0.05839,-0.38285,0.38432,0.32289,water
41.744958,-72.686087,0.17194,0.19441,0.23067,0.13354,0.30435,-0.26667,0.18561,0.39006,built
41.819432,-72.694755,0.16778,0.12277,0.15472,0.28868,0.38985,0.30212,-0.40324,0.14911,built
41.737803,-72.695463,0.13844,0.19676,0.17755,0.27706,0.28573,0.2189,-0.16949,0.0154,built
41.873216,-72.571505,0.06926,0.07685,0.19803,0.37991,0.2734,0.31471,-0.66349,-0.16302,bare_soil
41.737652,-72.56314,0.04132,0.0955,0.0358,0.53886,0.20617,0.8754,-0.69891,-0.44655,vegetation
41.796377,-72.680213,0.11039,0.05568,0.03683,0.05804,0.01689,0.22364,-0.02079,-0.54912,water
41.735437,-72.64472,0.12297,0.10218,0.03048,0.07073,0.03532,0.39772,0.18184,-0.33396,water
41.746384,-72.728256,0.15796,0.16286,0.20828,0.25899,0.39504,0.10851,-0.22786,0.20802,built
41.688488,-72.757786,0.12863,0.11206,0.25091,0.30929,0.2471,0.10423,-0.46809,-0.11178,bare_soil
41.779256,-72.713064,0.10169,0.16525,0.23186,0.16622,0.36958,-0.16489,-0.00293,0.37954,built
41.751232,-72.726419,0.03757,0.10377,0.04652,0.34284,0.24426,0.76104,-0.53531,-0.16792,vegetation
41.775087,-72.567523,0.05535,0.06757,0.04645,0.49454,0.25149,0.82827,-0.75957,-0.32578,vegetation
41.824402,-72.650515,0.08718,0.08262,0.03034,0.03114,0.0485,0.01297,0.45258,0.21805,water
41.825154,-72.69969,0.0743,0.07965,0.03019,0.02782,0.05319,-0.0409,0.48226,0.31315,water
41.800332,-72.729033,0.11231,0.10107,0.17002,0.21217,0.3085,0.11028,-0.3547,0.18501,built
41.747937,-72.740129,0.1477,0.08824,0.12746,0.3663,0.23031,0.48371,-0.61175,-0.22794,bare_soil
41.83129,-72.561121,0.03036,0.11113,0.04524,0.4303,0.25031,0.80974,-0.58949,-0.26446,vegetation
41.750798,-72.674979,0.06112,0.07289,0.07214,0.04319,0.05064,-0.251,0.25583,0.07933,water
41.808964,-72.637441,0.09916,0.06085,0.02517,0.05763,0.02984,0.39207,0.02714,-0.31779,water
41.869261,-72.753547,0.0709,0.10435,0.02531,0.54217,0.1408,0.9108,-0.6772,-0.58767,vegetation
41.799757,-72.637276,0.14391,0.17278,0.21658,0.27101,0.42715,0.11164,-0.22135,0.22365,built
41.715563,-72.714983,0.06405,0.10483,0.08861,0.6186,0.12541,0.7494,-0.7102,-0.66289,vegetation
41.700641,-72.695158,0.03966,0.08915,0.05655,0.55912,0.22017,0.81629,-0.72497,-0.43494,vegetation
41.812056,-72.661623,0.07079,0.05735,0.06934,0.03161,0.03756,-0.37373,0.28928,0.08601,water
41.775214,-72.583553,0.07153,0.17535,0.2822,0.33554,0.40633,0.08634,-0.31354,0.09542,bare_soil
41.714615,-72.657331,0.09034,0.07956,0.04459,0.03396,0.05155,-0.13538,0.40177,0.20577,water
41.870146,-72.625325,0.03089,0.09837,0.06015,0.42618,0.23159,0.75263,-0.62495,-0.29584,vegetation
41.696389,-72.681955,0.14782,0.16482,0.17968,0.29005,0.24868,0.23497,-0.2753,-0.07678,bare_soil
41.84408,-72.572993,0.1344,0.13922,0.25219,0.22656,0.41837,-0.05354,-0.23876,0.29741,bare_soil
41.756315,-72.562361,0.08452,0.16787,0.21604,0.30531,0.27596,0.17123,-0.29045,-0.05049,bare_soil
41.773203,-72.71719,0.1316,0.08704,0.23102,0.29262,0.33109,0.11764,-0.54148,0.06169,built
41.737238,-72.717474,0.14888,0.18375,0.19369,0.30756,0.3111,0.22718,-0.25199,0.00573,built
41.806431,-72.66576,0.10709,0.19666,0.22642,0.26026,0.35131,0.06954,-0.1392,0.14887,built
41.806139,-72.67309,0.08851,0.06888,0.03888,0.07746,0.01619,0.33166,-0.05864,-0.65428,water
41.778593,-72.668494,0.12237,0.0494,0.06134,0.04053,0.03947,-0.20424,0.09856,-0.01331,water
41.733154,-72.756547,0.07038,0.06058,0.05381,0.45376,0.15787,0.78797,-0.76444,-0.48378,vegetation
41.733715,-72.674205,0.15665,0.11262,0.14994,0.2898,0.3832,0.31805,-0.44029,0.13879,built
41.760261,-72.67823,0.09649,0.04907,0.06985,0.03044,0.05173,-0.39303,0.2344,0.25916,water
41.767869,-72.6401,0.12284,0.09773,0.0711,0.06798,0.02044,-0.02242,0.17953,-0.53759,water
41.700222,-72.55075,0.055,0.10881,0.03769,0.33041,0.18364,0.79524,-0.50452,-0.28553,vegetation
41.761709,-72.683137,0.06704,0.08682,0.06777,0.06773,0.03877,-0.00028,0.12352,-0.27194,water
41.702064,-72.708987,0.07623,0.10026,0.04472,0.48646,0.13507,0.83164,-0.65822,-0.56536,vegetation
41.845945,-72.739253,0.13342,0.18692,0.16324,0.37814,0.22493,0.39695,-0.3384,-0.25406,bare_soil
41.744929,-72.631563,0.17676,0.13791,0.11438,0.28509,0.23728,0.42735,-0.34794,-0.09152,built
41.703679,-72.637702,0.15412,0.11363,0.23474,0.28108,0.43502,0.08985,-0.42424,0.21496,bare_soil
41.782812,-72.69883,0.11976,0.06766,0.05721,0.02045,0.04383,-0.47323,0.53573,0.36361,water
41.724173,-72.704662,0.02629,0.0963,0.05378,0.41931,0.13852,0.77264,-0.62645,-0.50335,vegetation
41.835852,-72.677438,0.09729,0.05365,0.05385,0.04898,0.02034,-0.04734,0.04554,-0.41316,water
